event_id,event_title,category_id,category_name,date,longitude,latitude
EONET_19134,Wildfire in Thailand 1028065,wildfires,Wildfires,2026-03-20,98.05876309070052,19.413750054603284
EONET_19135,Wildfire in Myanmar 1028066,wildfires,Wildfires,2026-03-20,97.43963171220864,19.47396108589576
EONET_19136,Wildfire in China 1028067,wildfires,Wildfires,2026-03-20,125.98873406338707,44.30467839829929
EONET_19137,Wildfire in Myanmar 1028049,wildfires,Wildfires,2026-03-20,97.99966527095107,19.974911032888272
EONET_19138,Wildfire in Thailand 1028050,wildfires,Wildfires,2026-03-20,98.74987173196376,18.844822759579362
EONET_19191,Wildfire in Myanmar 1028097,wildfires,Wildfires,2026-03-20,96.57776346422867,20.351416258097448
EONET_19270,Wildfire in Thailand 1028131,wildfires,Wildfires,2026-03-20,99.72097929087971,18.933731920211784
EONET_19271,Wildfire in Thailand 1028138,wildfires,Wildfires,2026-03-20,100.90049797061631,18.25361890097817
EONET_19272,Wildfire in Myanmar 1028132,wildfires,Wildfires,2026-03-20,97.76788545158695,19.140181849297917
EONET_18803,"Sandpiper Wildfire, Natrona, Wyoming",wildfires,Wildfires,2026-03-20,-106.14654,42.90757
EONET_18794,"Sharp Rock RX Prescribed Fire, Jackson, Illinois",wildfires,Wildfires,2026-03-20,-89.513588,37.830978
EONET_18784,"March Wildfire, Powder River, Montana",wildfires,Wildfires,2026-03-20,-105.6228,45.1149
EONET_18820,"RX PCS South Waldron Ridge 10 Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-03-20,-93.870917,34.882067
EONET_18811,"RX PCS Turkey Creek East Prescribed Fire, Scott, Arkansas",wildfires,Wildfires,2026-03-20,-93.97866,34.768276
EONET_18777,"SAND CREEK Wildfire, Osage, Oklahoma",wildfires,Wildfires,2026-03-20,-96.280967,36.4266
EONET_19000,"Rattlesnake RX Prescribed Fire, Luna, New Mexico",wildfires,Wildfires,2026-03-20,-107.62402,32.45655
EONET_18823,"Ridge Road RX Prescribed Fire, Clay, Alabama",wildfires,Wildfires,2026-03-20,-85.908056,33.441667
EONET_18812,"Seed Tick Tornado West RX Prescribed Fire, Wayne, Missouri",wildfires,Wildfires,2026-03-20,-90.68759,36.955356
EONET_18776,"Homochitto BB 42 sub 4 RX Prescribed Fire, Franklin, Mississippi",wildfires,Wildfires,2026-03-20,-91.077,31.372
EONET_18808,"SNF Red Hills C-71/72/74 RX Prescribed Fire, Sabine, Texas",wildfires,Wildfires,2026-03-20,-93.809533,31.469917
EONET_18822,"Chickasawhay CPT 433 RX Prescribed Fire, Wayne, Mississippi",wildfires,Wildfires,2026-03-20,-88.7483,31.4912
EONET_19251,"NORTH BIRD Wildfire, Osage, Oklahoma",wildfires,Wildfires,2026-03-20,-96.46735,36.80244
EONET_18824,"Brown Creek RX Prescribed Fire, Lawrence, Alabama",wildfires,Wildfires,2026-03-20,-87.2295,34.30163
EONET_18817,"RX BO/MAG Dean Reid Prescribed Fire, Logan, Arkansas",wildfires,Wildfires,2026-03-20,-93.365711,35.220262
EONET_18821,"Compartment 104 RX Prescribed Fire, Bibb, Alabama",wildfires,Wildfires,2026-03-20,-87.028753,32.888971
EONET_18816,"RX Vanderslice Unit 6 Prescribed Fire, Montgomery, Arkansas",wildfires,Wildfires,2026-03-20,-93.411794,34.638603
EONET_18814,"RX Mt Clair Prescribed Fire, Polk, Arkansas",wildfires,Wildfires,2026-03-20,-94.313611,34.411944
EONET_18815,"RX Buck Crk SU1 Prescribed Fire, McCurtain, Oklahoma",wildfires,Wildfires,2026-03-20,-94.71035,34.338967
EONET_19370,"C-242 GOVERNOR SCHOOL LC RX Prescribed Fire, McCormick, South Carolina",wildfires,Wildfires,2026-03-20,-82.402642,33.943442
EONET_19371,"C-249 MIDDLE LC RX Prescribed Fire, McCormick, South Carolina",wildfires,Wildfires,2026-03-20,-82.478506,33.931944
EONET_19198,"C-105/106 EN RX Prescribed Fire, Newberry, South Carolina",wildfires,Wildfires,2026-03-20,-81.575,34.467222
EONET_18997,"Grasshopper Hollow RX Prescribed Fire, Reynolds, Missouri",wildfires,Wildfires,2026-03-19,-91.098967,37.432883
EONET_18738,Flood in Oman 1103806,floods,Floods,2026-03-19,57.8820597,23.6665754
EONET_19276,Flood in Zimbabwe 1103829,floods,Floods,2026-03-19,31.3202631,-21.6777017
EONET_18726,Wildfire in Venezuela 1027847,wildfires,Wildfires,2026-03-19,-61.9237821285495,9.82884427746921
EONET_18729,Wildfire in Russian Federation 1027850,wildfires,Wildfires,2026-03-19,130.98323178727384,42.70488987236378
EONET_18886,Wildfire in China 1027879,wildfires,Wildfires,2026-03-19,126.77984694236073,45.51582252146975
EONET_18887,Wildfire in China 1027880,wildfires,Wildfires,2026-03-19,131.27755625730217,46.75536833617551
EONET_18888,Wildfire in China 1027872,wildfires,Wildfires,2026-03-19,131.3466603804817,46.698396675703115
EONET_18906,Wildfire in Venezuela 1027891,wildfires,Wildfires,2026-03-19,-68.61541891891744,6.282004446830165
EONET_18907,Wildfire in China 1027893,wildfires,Wildfires,2026-03-19,123.21291462311777,47.61399607298145
EONET_18908,Wildfire in Myanmar 1027894,wildfires,Wildfires,2026-03-19,98.85593558440488,20.11773912187582
EONET_18932,Wildfire in Venezuela 1027921,wildfires,Wildfires,2026-03-19,-68.84061761024287,6.3364140427390785
EONET_18933,Wildfire in Myanmar 1027922,wildfires,Wildfires,2026-03-19,98.31472247356197,21.226949789162887
EONET_18956,Wildfire in Myanmar 1027932,wildfires,Wildfires,2026-03-19,98.25564258758494,20.00380410761046
EONET_18957,Wildfire in Myanmar 1027933,wildfires,Wildfires,2026-03-19,98.5383036517417,20.75327824808741
EONET_18958,Wildfire in Myanmar 1027934,wildfires,Wildfires,2026-03-19,98.78935181389319,20.9788213509666
EONET_18959,Wildfire in Myanmar 1027935,wildfires,Wildfires,2026-03-19,97.63066311599647,19.430652384198563
EONET_18960,Wildfire in Myanmar 1027927,wildfires,Wildfires,2026-03-19,97.34562094078127,22.804161701282172
EONET_18961,Wildfire in Thailand 1027949,wildfires,Wildfires,2026-03-19,98.81090838198404,17.701756431463707
EONET_18962,Wildfire in India 1027950,wildfires,Wildfires,2026-03-19,80.40358758439181,19.654785580444816
EONET_18963,Wildfire in China 1027951,wildfires,Wildfires,2026-03-19,123.163164235281,47.53016112527859
EONET_19050,Wildfire in Myanmar 1027967,wildfires,Wildfires,2026-03-19,97.10555273755162,19.088272376466907
EONET_19051,Wildfire in China 1027992,wildfires,Wildfires,2026-03-19,125.66364709299394,44.177759809661
EONET_19052,Wildfire in China 1027993,wildfires,Wildfires,2026-03-19,127.13288277470443,46.38960240795
EONET_19053,Wildfire in China 1027994,wildfires,Wildfires,2026-03-19,124.67681459359856,47.35508416697153
EONET_19078,Wildfire in Myanmar 1028018,wildfires,Wildfires,2026-03-19,97.56800570588383,20.120689793773636
EONET_19079,Wildfire in Thailand 1028007,wildfires,Wildfires,2026-03-19,100.10095559458486,19.285041475501156
EONET_19100,Wildfire in Myanmar 1028026,wildfires,Wildfires,2026-03-19,97.41829537400162,18.896530631053345
EONET_19101,Wildfire in Thailand 1028037,wildfires,Wildfires,2026-03-19,98.70323301257439,17.102786080161078
EONET_19168,Wildfire in Thailand 1028077,wildfires,Wildfires,2026-03-19,99.72494438135519,18.52792693158507
EONET_19301,Wildfire in Myanmar 1028149,wildfires,Wildfires,2026-03-19,98.687360215092,20.360247478934603
EONET_19221,"4B/4C RX Prescribed Fire, Jasper, Georgia",wildfires,Wildfires,2026-03-19,-83.7738,33.1448
EONET_18759,"Armstrong Oaks Wildfire, Kenedy, Texas",wildfires,Wildfires,2026-03-19,-97.9066,26.9908
